event_id,popularity_tier,city_tier,venue_capacity_tier,face_value,price,price_ratio,days_until_event,is_weekend,competing_listings,listing_age_hours,sold,sale_price
25,4,1,2,7230.0,6010.0,0.8313,107,0,1,93,1,6010.0
25,4,1,2,7230.0,6890.0,0.953,14,0,1,210,0,
25,4,1,2,7230.0,4470.0,0.6183,69,0,0,165,1,4190.0
25,4,1,2,7230.0,8270.0,1.1438,68,0,5,606,1,7870.0
25,4,1,2,7230.0,6000.0,0.8299,72,0,0,533,1,5690.0
25,4,1,2,7230.0,7230.0,1.0,44,0,3,184,0,
25,4,1,2,7230.0,8020.0,1.1093,45,0,3,223,0,
25,4,1,2,7230.0,6840.0,0.9461,3,0,0,3,1,6400.0
25,4,1,2,7230.0,7250.0,1.0028,7,0,0,648,1,7250.0
25,4,1,2,7230.0,6230.0,0.8617,56,0,1,530,1,5560.0
26,1,2,1,1110.0,930.0,0.8378,63,0,1,82,1,860.0
26,1,2,1,1110.0,1030.0,0.9279,80,0,3,681,1,990.0
26,1,2,1,1110.0,1470.0,1.3243,87,0,1,80,0,
26,1,2,1,1110.0,810.0,0.7297,109,0,2,473,0,
26,1,2,1,1110.0,1380.0,1.2432,57,0,8,186,0,
26,1,2,1,1110.0,780.0,0.7027,87,0,0,451,1,780.0
26,1,2,1,1110.0,1390.0,1.2523,21,0,1,564,0,
26,1,2,1,1110.0,1290.0,1.1622,93,0,5,580,0,
26,1,2,1,1110.0,1300.0,1.1712,51,0,0,273,0,
26,1,2,1,1110.0,1020.0,0.9189,105,0,3,502,1,970.0
26,1,2,1,1110.0,940.0,0.8468,1,0,5,320,0,
26,1,2,1,1110.0,1240.0,1.1171,97,0,0,122,0,
26,1,2,1,1110.0,1390.0,1.2523,67,0,2,199,0,
26,1,2,1,1110.0,810.0,0.7297,100,0,5,150,1,810.0
26,1,2,1,1110.0,890.0,0.8018,88,0,8,313,0,
27,5,1,3,18460.0,20810.0,1.1273,17,1,1,578,1,20720.0
27,5,1,3,18460.0,16400.0,0.8884,90,1,2,289,1,16400.0
27,5,1,3,18460.0,23110.0,1.2519,58,1,2,469,1,20250.0
27,5,1,3,18460.0,11340.0,0.6143,11,1,2,40,1,10780.0
27,5,1,3,18460.0,19160.0,1.0379,63,1,1,391,1,18280.0
27,5,1,3,18460.0,16220.0,0.8787,72,1,1,58,1,15460.0
27,5,1,3,18460.0,19500.0,1.0563,96,1,0,49,1,18130.0
27,5,1,3,18460.0,18960.0,1.0271,75,1,1,118,1,18280.0
27,5,1,3,18460.0,15700.0,0.8505,32,1,0,277,1,14910.0
27,5,1,3,18460.0,16930.0,0.9171,73,1,5,406,1,15790.0
27,5,1,3,18460.0,20830.0,1.1284,13,1,0,390,1,19450.0
27,5,1,3,18460.0,24800.0,1.3434,82,1,1,276,0,
27,5,1,3,18460.0,24120.0,1.3066,58,1,5,322,1,23410.0
27,5,1,3,18460.0,20560.0,1.1138,61,1,0,511,1,20560.0
27,5,1,3,18460.0,23890.0,1.2941,4,1,0,507,1,23890.0
28,5,3,3,8020.0,8580.0,1.0698,107,1,5,238,1,8360.0
28,5,3,3,8020.0,6700.0,0.8354,13,1,2,298,0,
28,5,3,3,8020.0,6220.0,0.7756,44,1,2,101,1,5850.0
28,5,3,3,8020.0,6250.0,0.7793,72,1,1,22,1,5740.0
28,5,3,3,8020.0,8770.0,1.0935,42,1,0,671,1,7790.0
28,5,3,3,8020.0,6840.0,0.8529,49,1,2,467,1,6840.0
28,5,3,3,8020.0,6040.0,0.7531,28,1,1,519,1,6040.0
28,5,3,3,8020.0,6640.0,0.8279,77,1,2,462,1,6510.0
28,5,3,3,8020.0,6480.0,0.808,94,1,3,463,1,6480.0
28,5,3,3,8020.0,7820.0,0.9751,41,1,1,626,1,7690.0
28,5,3,3,8020.0,8040.0,1.0025,12,1,2,349,1,8040.0
28,5,3,3,8020.0,6950.0,0.8666,79,1,2,401,1,6770.0
28,5,3,3,8020.0,13480.0,1.6808,96,1,0,489,1,13480.0
28,5,3,3,8020.0,9160.0,1.1421,46,1,1,119,1,8300.0
28,5,3,3,8020.0,8870.0,1.106,59,1,8,212,0,
29,5,2,2,6770.0,8330.0,1.2304,62,0,2,233,0,
29,5,2,2,6770.0,6550.0,0.9675,59,0,2,368,1,6450.0
29,5,2,2,6770.0,6700.0,0.9897,38,0,1,350,1,6520.0
29,5,2,2,6770.0,4530.0,0.6691,4,0,3,676,0,
29,5,2,2,6770.0,5320.0,0.7858,37,0,2,545,1,5190.0
29,5,2,2,6770.0,6790.0,1.003,52,0,0,329,1,6790.0
29,5,2,2,6770.0,5800.0,0.8567,47,0,8,624,1,5800.0
29,5,2,2,6770.0,5780.0,0.8538,39,0,2,196,1,5560.0
29,5,2,2,6770.0,4750.0,0.7016,18,0,0,586,1,4750.0
29,5,2,2,6770.0,4150.0,0.613,52,0,2,533,1,4050.0
29,5,2,2,6770.0,7140.0,1.0547,86,0,2,697,1,7140.0
29,5,2,2,6770.0,7750.0,1.1448,84,0,5,230,1,7610.0
29,5,2,2,6770.0,3630.0,0.5362,48,0,2,115,1,3630.0
29,5,2,2,6770.0,4760.0,0.7031,65,0,0,241,1,4520.0
29,5,2,2,6770.0,6640.0,0.9808,105,0,0,247,1,6030.0
30,3,1,2,4620.0,5020.0,1.0866,32,0,2,90,0,
30,3,1,2,4620.0,4810.0,1.0411,28,0,5,5,1,4810.0
30,3,1,2,4620.0,4890.0,1.0584,65,0,0,186,0,
30,3,1,2,4620.0,4040.0,0.8745,68,0,2,417,0,
30,3,1,2,4620.0,4260.0,0.9221,66,0,1,491,0,
30,3,1,2,4620.0,3790.0,0.8203,35,0,0,22,1,3700.0
30,3,1,2,4620.0,2790.0,0.6039,61,0,5,627,0,
30,3,1,2,4620.0,6150.0,1.3312,89,0,2,105,1,5960.0
30,3,1,2,4620.0,3720.0,0.8052,28,0,5,644,1,3670.0
30,3,1,2,4620.0,5510.0,1.1926,91,0,1,311,1,5350.0
30,3,1,2,4620.0,4690.0,1.0152,83,0,0,581,1,4660.0
30,3,1,2,4620.0,3180.0,0.6883,14,0,3,295,1,2890.0
30,3,1,2,4620.0,4290.0,0.9286,66,0,0,105,0,
30,3,1,2,4620.0,5890.0,1.2749,62,0,1,609,0,
30,3,1,2,4620.0,8140.0,1.7619,8,0,2,356,0,
31,4,1,2,2610.0,2120.0,0.8123,40,0,3,29,1,1960.0
31,4,1,2,2610.0,1890.0,0.7241,22,0,0,301,1,1890.0
31,4,1,2,2610.0,2390.0,0.9157,26,0,3,566,1,2220.0
31,4,1,2,2610.0,2790.0,1.069,48,0,1,417,0,
31,4,1,2,2610.0,2560.0,0.9808,101,0,2,176,1,2300.0
31,4,1,2,2610.0,2320.0,0.8889,55,0,5,255,1,2320.0
31,4,1,2,2610.0,2190.0,0.8391,56,0,5,570,1,1950.0
31,4,1,2,2610.0,1920.0,0.7356,104,0,0,445,1,1860.0
31,4,1,2,2610.0,1260.0,0.4828,88,0,3,696,1,1210.0
31,4,1,2,2610.0,2540.0,0.9732,57,0,1,386,1,2370.0
31,4,1,2,2610.0,3010.0,1.1533,88,0,0,17,1,2950.0
31,4,1,2,2610.0,3810.0,1.4598,67,0,2,617,1,3710.0
31,4,1,2,2610.0,2820.0,1.0805,57,0,1,426,1,2690.0
31,4,1,2,2610.0,2890.0,1.1073,33,0,0,436,1,2730.0
31,4,1,2,2610.0,3680.0,1.41,75,0,0,132,0,
32,4,2,2,7960.0,7940.0,0.9975,6,0,5,303,1,7940.0
32,4,2,2,7960.0,8850.0,1.1118,46,0,0,139,1,8850.0
32,4,2,2,7960.0,7270.0,0.9133,24,0,3,607,1,7000.0
32,4,2,2,7960.0,9650.0,1.2123,61,0,2,44,0,
32,4,2,2,7960.0,6590.0,0.8279,93,0,2,451,0,
32,4,2,2,7960.0,4700.0,0.5905,4,0,0,468,1,4300.0
32,4,2,2,7960.0,7060.0,0.8869,80,0,0,67,1,6610.0
32,4,2,2,7960.0,8990.0,1.1294,12,0,3,236,1,8500.0
32,4,2,2,7960.0,6410.0,0.8053,23,0,0,223,1,6410.0
32,4,2,2,7960.0,8250.0,1.0364,19,0,5,582,0,
32,4,2,2,7960.0,8010.0,1.0063,32,0,5,322,0,
32,4,2,2,7960.0,11900.0,1.495,14,0,3,563,1,11900.0
32,4,2,2,7960.0,10720.0,1.3467,48,0,2,430,0,
32,4,2,2,7960.0,4310.0,0.5415,93,0,8,34,1,4210.0
32,4,2,2,7960.0,7970.0,1.0013,30,0,2,649,0,
33,3,2,1,1910.0,2040.0,1.0681,24,1,1,393,1,2040.0
33,3,2,1,1910.0,1170.0,0.6126,97,1,2,425,1,1170.0
33,3,2,1,1910.0,2650.0,1.3874,70,1,5,437,0,
33,3,2,1,1910.0,1450.0,0.7592,17,1,5,415,0,
33,3,2,1,1910.0,1880.0,0.9843,31,1,2,717,1,1750.0
33,3,2,1,1910.0,2990.0,1.5654,69,1,0,130,0,
33,3,2,1,1910.0,1490.0,0.7801,92,1,5,390,0,
33,3,2,1,1910.0,1830.0,0.9581,11,1,0,392,0,
33,3,2,1,1910.0,1330.0,0.6963,38,1,2,623,1,1250.0
33,3,2,1,1910.0,2130.0,1.1152,30,1,2,26,1,2050.0
33,3,2,1,1910.0,1960.0,1.0262,37,1,1,605,1,1950.0
33,3,2,1,1910.0,2050.0,1.0733,7,1,1,715,1,2000.0
33,3,2,1,1910.0,1870.0,0.9791,35,1,2,240,1,1780.0
33,3,2,1,1910.0,1950.0,1.0209,76,1,2,338,1,1730.0
33,3,2,1,1910.0,1180.0,0.6178,47,1,0,532,1,1180.0
34,2,1,1,2890.0,2020.0,0.699,78,0,0,353,0,
34,2,1,1,2890.0,2160.0,0.7474,52,0,1,517,1,2120.0
34,2,1,1,2890.0,3570.0,1.2353,49,0,2,499,0,
34,2,1,1,2890.0,2120.0,0.7336,105,0,1,544,0,
34,2,1,1,2890.0,3060.0,1.0588,73,0,2,141,1,2670.0
34,2,1,1,2890.0,3460.0,1.1972,69,0,1,322,1,3170.0
34,2,1,1,2890.0,2720.0,0.9412,44,0,0,526,1,2720.0
34,2,1,1,2890.0,2500.0,0.8651,41,0,0,28,0,
34,2,1,1,2890.0,2860.0,0.9896,74,0,0,131,0,
34,2,1,1,2890.0,2090.0,0.7232,92,0,1,305,1,2020.0
34,2,1,1,2890.0,3700.0,1.2803,110,0,1,491,0,
34,2,1,1,2890.0,2810.0,0.9723,62,0,2,424,0,
34,2,1,1,2890.0,2940.0,1.0173,3,0,1,587,0,
34,2,1,1,2890.0,5700.0,1.9723,98,0,2,107,0,
34,2,1,1,2890.0,2940.0,1.0173,103,0,1,693,1,2650.0
35,4,1,3,6870.0,9060.0,1.3188,40,0,2,177,0,
35,4,1,3,6870.0,4940.0,0.7191,27,0,1,617,1,4940.0
35,4,1,3,6870.0,6470.0,0.9418,109,0,2,503,1,6470.0
35,4,1,3,6870.0,6500.0,0.9461,38,0,0,199,1,5960.0
35,4,1,3,6870.0,8930.0,1.2999,61,0,1,174,1,8070.0
35,4,1,3,6870.0,6500.0,0.9461,9,0,5,304,1,6450.0
35,4,1,3,6870.0,7260.0,1.0568,44,0,1,257,1,7000.0
35,4,1,3,6870.0,6030.0,0.8777,14,0,1,545,1,6030.0
35,4,1,3,6870.0,9730.0,1.4163,13,0,2,676,1,9730.0
35,4,1,3,6870.0,5690.0,0.8282,82,0,2,478,1,5290.0
35,4,1,3,6870.0,6290.0,0.9156,68,0,5,628,1,6030.0
35,4,1,3,6870.0,9470.0,1.3785,74,0,3,659,0,
35,4,1,3,6870.0,12650.0,1.8413,12,0,1,470,0,
35,4,1,3,6870.0,4790.0,0.6972,101,0,1,170,1,4790.0
35,4,1,3,6870.0,7830.0,1.1397,55,0,1,401,1,7070.0
36,2,2,1,1180.0,1370.0,1.161,55,0,0,277,0,
36,2,2,1,1180.0,900.0,0.7627,3,0,1,107,1,900.0
36,2,2,1,1180.0,1160.0,0.9831,97,0,2,521,1,1090.0
36,2,2,1,1180.0,1020.0,0.8644,61,0,0,289,1,990.0
36,2,2,1,1180.0,690.0,0.5847,81,0,1,458,1,650.0
36,2,2,1,1180.0,740.0,0.6271,84,0,0,342,0,
36,2,2,1,1180.0,1050.0,0.8898,50,0,3,596,1,1050.0
36,2,2,1,1180.0,990.0,0.839,64,0,5,574,0,
36,2,2,1,1180.0,1430.0,1.2119,108,0,0,598,1,1190.0
36,2,2,1,1180.0,1230.0,1.0424,36,0,2,159,0,
36,2,2,1,1180.0,1720.0,1.4576,17,0,2,198,0,
36,2,2,1,1180.0,710.0,0.6017,51,0,2,387,0,
36,2,2,1,1180.0,890.0,0.7542,19,0,0,208,1,850.0
36,2,2,1,1180.0,1140.0,0.9661,16,0,3,28,1,1040.0
36,2,2,1,1180.0,1740.0,1.4746,26,0,0,605,0,
37,3,2,2,1920.0,1590.0,0.8281,54,1,2,608,1,1560.0
37,3,2,2,1920.0,1550.0,0.8073,108,1,5,276,0,
37,3,2,2,1920.0,2460.0,1.2812,47,1,0,620,1,2350.0
37,3,2,2,1920.0,1390.0,0.724,72,1,8,701,1,1320.0
37,3,2,2,1920.0,2180.0,1.1354,73,1,3,51,0,
37,3,2,2,1920.0,2530.0,1.3177,42,1,1,260,1,2380.0
37,3,2,2,1920.0,1310.0,0.6823,62,1,1,703,1,1280.0
37,3,2,2,1920.0,1610.0,0.8385,79,1,1,108,1,1520.0
37,3,2,2,1920.0,2180.0,1.1354,52,1,0,136,1,2050.0
37,3,2,2,1920.0,1680.0,0.875,51,1,0,419,1,1570.0
37,3,2,2,1920.0,1330.0,0.6927,98,1,1,242,0,
37,3,2,2,1920.0,2920.0,1.5208,56,1,3,204,1,2850.0
37,3,2,2,1920.0,2050.0,1.0677,61,1,1,398,1,1940.0
37,3,2,2,1920.0,1310.0,0.6823,28,1,3,248,1,1290.0
37,3,2,2,1920.0,1850.0,0.9635,49,1,1,124,1,1850.0
38,3,2,1,1540.0,1300.0,0.8442,80,1,5,445,0,
38,3,2,1,1540.0,1130.0,0.7338,30,1,0,540,1,1070.0
38,3,2,1,1540.0,2430.0,1.5779,28,1,5,213,0,
38,3,2,1,1540.0,1340.0,0.8701,68,1,0,511,1,1250.0
38,3,2,1,1540.0,1480.0,0.961,35,1,8,13,1,1400.0
38,3,2,1,1540.0,1150.0,0.7468,68,1,0,607,1,1070.0
38,3,2,1,1540.0,1460.0,0.9481,82,1,0,348,1,1370.0
38,3,2,1,1540.0,1780.0,1.1558,4,1,0,27,1,1740.0
38,3,2,1,1540.0,1210.0,0.7857,9,1,0,481,1,1140.0
38,3,2,1,1540.0,1160.0,0.7532,94,1,0,79,1,1130.0
38,3,2,1,1540.0,1170.0,0.7597,24,1,8,629,1,1100.0
38,3,2,1,1540.0,1340.0,0.8701,55,1,1,536,1,1310.0
38,3,2,1,1540.0,1650.0,1.0714,14,1,2,94,1,1480.0
38,3,2,1,1540.0,1760.0,1.1429,73,1,1,260,0,
38,3,2,1,1540.0,1730.0,1.1234,21,1,1,300,1,1730.0
39,5,1,3,10750.0,15200.0,1.414,60,1,0,415,1,15020.0
39,5,1,3,10750.0,7870.0,0.7321,79,1,0,234,1,7860.0
39,5,1,3,10750.0,8500.0,0.7907,61,1,0,267,1,8500.0
39,5,1,3,10750.0,10500.0,0.9767,85,1,1,630,1,9730.0
39,5,1,3,10750.0,10340.0,0.9619,72,1,3,71,1,9820.0
39,5,1,3,10750.0,11010.0,1.0242,109,1,1,233,1,10640.0
39,5,1,3,10750.0,5460.0,0.5079,93,1,1,365,1,5300.0
39,5,1,3,10750.0,9390.0,0.8735,67,1,2,196,1,8920.0
39,5,1,3,10750.0,6080.0,0.5656,2,1,3,199,1,5680.0
39,5,1,3,10750.0,7480.0,0.6958,73,1,1,317,1,7300.0
39,5,1,3,10750.0,11920.0,1.1088,87,1,1,200,1,11660.0
39,5,1,3,10750.0,7220.0,0.6716,94,1,0,162,1,7120.0
39,5,1,3,10750.0,13410.0,1.2474,19,1,2,654,1,13410.0
39,5,1,3,10750.0,11440.0,1.0642,31,1,1,399,1,11430.0
39,5,1,3,10750.0,7860.0,0.7312,71,1,2,656,1,7860.0
40,3,1,1,1640.0,1310.0,0.7988,65,0,0,354,1,1260.0
40,3,1,1,1640.0,1320.0,0.8049,104,0,2,168,1,1210.0
40,3,1,1,1640.0,1260.0,0.7683,55,0,1,226,1,1230.0
40,3,1,1,1640.0,1780.0,1.0854,32,0,0,125,1,1700.0
40,3,1,1,1640.0,1220.0,0.7439,18,0,0,486,1,1200.0
40,3,1,1,1640.0,1230.0,0.75,16,0,0,706,1,1230.0
40,3,1,1,1640.0,1280.0,0.7805,76,0,1,402,1,1260.0
40,3,1,1,1640.0,1080.0,0.6585,29,0,5,230,1,990.0
40,3,1,1,1640.0,2360.0,1.439,95,0,1,75,0,
40,3,1,1,1640.0,1300.0,0.7927,31,0,0,28,1,1260.0
40,3,1,1,1640.0,1070.0,0.6524,30,0,3,30,1,1040.0
40,3,1,1,1640.0,890.0,0.5427,105,0,5,239,1,890.0
40,3,1,1,1640.0,1890.0,1.1524,10,0,2,122,0,
40,3,1,1,1640.0,1090.0,0.6646,78,0,1,231,1,1060.0
40,3,1,1,1640.0,1620.0,0.9878,72,0,5,537,1,1560.0
41,2,2,1,1770.0,1050.0,0.5932,87,0,0,622,1,980.0
41,2,2,1,1770.0,1380.0,0.7797,4,0,1,283,1,1310.0
41,2,2,1,1770.0,1700.0,0.9605,104,0,0,200,1,1560.0
41,2,2,1,1770.0,1350.0,0.7627,51,0,3,566,0,
41,2,2,1,1770.0,1770.0,1.0,33,0,5,717,0,
41,2,2,1,1770.0,1620.0,0.9153,42,0,0,35,1,1620.0
41,2,2,1,1770.0,1960.0,1.1073,79,0,5,406,0,
41,2,2,1,1770.0,1990.0,1.1243,31,0,1,281,0,
41,2,2,1,1770.0,1950.0,1.1017,94,0,1,297,0,
41,2,2,1,1770.0,1850.0,1.0452,29,0,1,69,1,1750.0
41,2,2,1,1770.0,2000.0,1.1299,71,0,2,608,0,
41,2,2,1,1770.0,1030.0,0.5819,4,0,5,176,1,1030.0
41,2,2,1,1770.0,1920.0,1.0847,105,0,2,396,1,1820.0
41,2,2,1,1770.0,1640.0,0.9266,36,0,8,71,0,
41,2,2,1,1770.0,1280.0,0.7232,82,0,5,206,1,1280.0
42,1,1,1,1310.0,1050.0,0.8015,2,0,3,531,0,
42,1,1,1,1310.0,1150.0,0.8779,50,0,2,411,0,
42,1,1,1,1310.0,750.0,0.5725,57,0,5,156,0,
42,1,1,1,1310.0,1490.0,1.1374,104,0,0,417,0,
42,1,1,1,1310.0,990.0,0.7557,103,0,1,133,0,
42,1,1,1,1310.0,2130.0,1.626,24,0,1,532,0,
42,1,1,1,1310.0,1000.0,0.7634,41,0,0,288,0,
42,1,1,1,1310.0,1270.0,0.9695,21,0,1,699,0,
42,1,1,1,1310.0,1030.0,0.7863,37,0,1,334,0,
42,1,1,1,1310.0,1480.0,1.1298,106,0,1,303,0,
42,1,1,1,1310.0,1930.0,1.4733,52,0,2,688,0,
42,1,1,1,1310.0,830.0,0.6336,7,0,0,22,1,830.0
42,1,1,1,1310.0,1350.0,1.0305,94,0,5,691,0,
42,1,1,1,1310.0,1080.0,0.8244,72,0,3,382,0,
42,1,1,1,1310.0,1400.0,1.0687,73,0,3,137,0,
43,2,2,1,2500.0,3880.0,1.552,74,1,5,592,0,
43,2,2,1,2500.0,2160.0,0.864,36,1,1,90,0,
43,2,2,1,2500.0,2640.0,1.056,91,1,2,384,1,2540.0
43,2,2,1,2500.0,2350.0,0.94,57,1,1,192,0,
43,2,2,1,2500.0,1990.0,0.796,82,1,2,93,1,1930.0
43,2,2,1,2500.0,2210.0,0.884,96,1,0,38,1,1990.0
43,2,2,1,2500.0,2570.0,1.028,37,1,5,131,0,
43,2,2,1,2500.0,1740.0,0.696,2,1,1,357,0,
43,2,2,1,2500.0,2830.0,1.132,100,1,0,144,1,2830.0
43,2,2,1,2500.0,3080.0,1.232,64,1,5,451,0,
43,2,2,1,2500.0,2450.0,0.98,101,1,2,329,0,
43,2,2,1,2500.0,2100.0,0.84,77,1,1,72,1,2000.0
43,2,2,1,2500.0,3560.0,1.424,56,1,3,509,1,3560.0
43,2,2,1,2500.0,3030.0,1.212,108,1,2,333,1,2980.0
43,2,2,1,2500.0,2570.0,1.028,33,1,0,712,0,
44,3,3,2,3360.0,2660.0,0.7917,2,0,0,490,1,2580.0
44,3,3,2,3360.0,3520.0,1.0476,10,0,8,332,0,
44,3,3,2,3360.0,2700.0,0.8036,18,0,1,279,1,2700.0
44,3,3,2,3360.0,4400.0,1.3095,46,0,5,317,0,
44,3,3,2,3360.0,3910.0,1.1637,64,0,2,265,1,3770.0
44,3,3,2,3360.0,3630.0,1.0804,25,0,2,618,0,
44,3,3,2,3360.0,2430.0,0.7232,36,0,2,24,1,2390.0
44,3,3,2,3360.0,2750.0,0.8185,10,0,0,577,0,
44,3,3,2,3360.0,3210.0,0.9554,101,0,0,261,1,3060.0
44,3,3,2,3360.0,2660.0,0.7917,33,0,3,489,1,2660.0
44,3,3,2,3360.0,2800.0,0.8333,42,0,3,546,0,
44,3,3,2,3360.0,4650.0,1.3839,36,0,3,289,0,
44,3,3,2,3360.0,2070.0,0.6161,95,0,0,360,1,1950.0
44,3,3,2,3360.0,3690.0,1.0982,84,0,0,687,1,3690.0
44,3,3,2,3360.0,2970.0,0.8839,48,0,2,281,1,2740.0
45,4,2,3,8450.0,9290.0,1.0994,96,0,0,307,0,
45,4,2,3,8450.0,7720.0,0.9136,45,0,2,569,0,
45,4,2,3,8450.0,7440.0,0.8805,61,0,5,258,1,7440.0
45,4,2,3,8450.0,10190.0,1.2059,48,0,8,580,0,
45,4,2,3,8450.0,7860.0,0.9302,68,0,2,378,1,7320.0
45,4,2,3,8450.0,11460.0,1.3562,28,0,1,163,1,10230.0
45,4,2,3,8450.0,5090.0,0.6024,35,0,1,494,0,
45,4,2,3,8450.0,8190.0,0.9692,79,0,2,546,1,8190.0
45,4,2,3,8450.0,4640.0,0.5491,80,0,0,600,1,4410.0
45,4,2,3,8450.0,6710.0,0.7941,11,0,1,335,1,6610.0
45,4,2,3,8450.0,6950.0,0.8225,55,0,3,647,1,6630.0
45,4,2,3,8450.0,10220.0,1.2095,100,0,1,16,1,9940.0
45,4,2,3,8450.0,6390.0,0.7562,102,0,0,642,1,6390.0
45,4,2,3,8450.0,5940.0,0.703,61,0,0,431,1,5620.0
45,4,2,3,8450.0,4930.0,0.5834,5,0,0,514,1,4270.0
46,4,2,3,5480.0,4320.0,0.7883,109,0,2,406,1,4210.0
46,4,2,3,5480.0,4130.0,0.7536,18,0,2,483,1,3970.0
46,4,2,3,5480.0,5940.0,1.0839,36,0,5,122,1,5700.0
46,4,2,3,5480.0,4310.0,0.7865,41,0,0,427,0,
46,4,2,3,5480.0,4050.0,0.7391,72,0,0,428,1,3990.0
46,4,2,3,5480.0,3760.0,0.6861,74,0,1,137,1,3760.0
46,4,2,3,5480.0,2590.0,0.4726,69,0,0,90,1,2440.0
46,4,2,3,5480.0,4230.0,0.7719,21,0,2,478,1,4230.0
46,4,2,3,5480.0,6470.0,1.1807,1,0,2,232,1,6120.0
46,4,2,3,5480.0,4320.0,0.7883,29,0,2,11,0,
46,4,2,3,5480.0,4760.0,0.8686,53,0,1,129,1,4650.0
46,4,2,3,5480.0,6440.0,1.1752,17,0,3,296,0,
46,4,2,3,5480.0,6070.0,1.1077,106,0,0,45,1,5990.0
46,4,2,3,5480.0,6310.0,1.1515,103,0,0,633,0,
46,4,2,3,5480.0,6440.0,1.1752,83,0,8,272,0,
47,2,2,2,2600.0,2130.0,0.8192,8,0,1,102,0,
47,2,2,2,2600.0,3290.0,1.2654,84,0,1,140,0,
47,2,2,2,2600.0,2730.0,1.05,93,0,0,524,0,
47,2,2,2,2600.0,2440.0,0.9385,36,0,5,285,1,2230.0
47,2,2,2,2600.0,3430.0,1.3192,56,0,1,79,0,
47,2,2,2,2600.0,2870.0,1.1038,49,0,1,633,0,
47,2,2,2,2600.0,3530.0,1.3577,12,0,1,372,0,
47,2,2,2,2600.0,2390.0,0.9192,28,0,1,354,1,2270.0
47,2,2,2,2600.0,1730.0,0.6654,17,0,3,689,0,
47,2,2,2,2600.0,2450.0,0.9423,35,0,2,547,0,
47,2,2,2,2600.0,2990.0,1.15,97,0,0,63,1,2780.0
47,2,2,2,2600.0,2480.0,0.9538,104,0,1,11,0,
47,2,2,2,2600.0,2450.0,0.9423,5,0,3,76,0,
47,2,2,2,2600.0,2870.0,1.1038,2,0,1,179,1,2750.0
47,2,2,2,2600.0,2020.0,0.7769,46,0,0,330,0,
48,2,1,2,2450.0,2200.0,0.898,60,0,1,635,0,
48,2,1,2,2450.0,2520.0,1.0286,110,0,0,702,0,
48,2,1,2,2450.0,1740.0,0.7102,93,0,1,555,1,1600.0
48,2,1,2,2450.0,2730.0,1.1143,33,0,0,304,0,
48,2,1,2,2450.0,3050.0,1.2449,91,0,1,686,0,
48,2,1,2,2450.0,1830.0,0.7469,71,0,2,274,1,1630.0
48,2,1,2,2450.0,2110.0,0.8612,29,0,5,211,0,
48,2,1,2,2450.0,2410.0,0.9837,4,0,1,588,0,
48,2,1,2,2450.0,3050.0,1.2449,70,0,0,160,0,
48,2,1,2,2450.0,2320.0,0.9469,63,0,2,113,0,
48,2,1,2,2450.0,1630.0,0.6653,1,0,3,396,1,1580.0
48,2,1,2,2450.0,2470.0,1.0082,91,0,1,191,1,2150.0
48,2,1,2,2450.0,2430.0,0.9918,64,0,0,502,0,
48,2,1,2,2450.0,3740.0,1.5265,79,0,2,254,0,
48,2,1,2,2450.0,2230.0,0.9102,89,0,3,24,0,
49,3,2,2,2880.0,2870.0,0.9965,48,0,0,252,1,2640.0
49,3,2,2,2880.0,2310.0,0.8021,95,0,3,174,1,2160.0
49,3,2,2,2880.0,2300.0,0.7986,84,0,0,78,1,2270.0
49,3,2,2,2880.0,1750.0,0.6076,12,0,2,233,1,1550.0
49,3,2,2,2880.0,3230.0,1.1215,19,0,0,29,0,
49,3,2,2,2880.0,3340.0,1.1597,63,0,1,288,0,
49,3,2,2,2880.0,2380.0,0.8264,76,0,2,317,1,2240.0
49,3,2,2,2880.0,2580.0,0.8958,65,0,3,139,1,2310.0
49,3,2,2,2880.0,2340.0,0.8125,76,0,1,445,1,2340.0
49,3,2,2,2880.0,2510.0,0.8715,58,0,5,328,1,2510.0
49,3,2,2,2880.0,1960.0,0.6806,51,0,0,621,1,1930.0
49,3,2,2,2880.0,2970.0,1.0312,71,0,3,534,0,
49,3,2,2,2880.0,2990.0,1.0382,73,0,5,7,0,
49,3,2,2,2880.0,2080.0,0.7222,80,0,1,644,1,1920.0
49,3,2,2,2880.0,2530.0,0.8785,60,0,2,646,1,2430.0
50,5,3,3,7630.0,9500.0,1.2451,54,1,2,587,1,9500.0
50,5,3,3,7630.0,5100.0,0.6684,48,1,1,418,1,5100.0
50,5,3,3,7630.0,8220.0,1.0773,36,1,5,629,1,7360.0
50,5,3,3,7630.0,6600.0,0.865,77,1,0,252,1,6300.0
50,5,3,3,7630.0,7500.0,0.983,103,1,0,223,1,7130.0
50,5,3,3,7630.0,6940.0,0.9096,48,1,5,640,1,6400.0
50,5,3,3,7630.0,7560.0,0.9908,105,1,1,369,1,7260.0
50,5,3,3,7630.0,3590.0,0.4705,21,1,0,125,1,3370.0
50,5,3,3,7630.0,7120.0,0.9332,45,1,0,86,0,
50,5,3,3,7630.0,9930.0,1.3014,30,1,5,406,1,9640.0
50,5,3,3,7630.0,9040.0,1.1848,11,1,0,562,1,8180.0
50,5,3,3,7630.0,8190.0,1.0734,83,1,2,674,1,8060.0
